,number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_pruned,user_attrs_training_time,state
17,17,0.31961694478917096,2025-01-31 12:10:48.790180,2025-01-31 12:14:18.461679,0 days 00:03:29.671499,0.90902763086367,2.3350226262956066e-05,0.07242278104441024,6,0.2094816977549987,0.00044464094176617036,2.6101204727011975e-06,0.5330216527016437,,207.7236988544464,COMPLETE
18,18,0.31017927569378306,2025-01-31 12:14:18.462025,2025-01-31 12:18:26.348654,0 days 00:04:07.886629,0.9483627938052326,0.0008306882093661976,0.07900493734836013,4,0.6459249459919504,0.9318925684923463,0.7932385935060536,0.6194331753329412,,245.5380232334137,COMPLETE
19,19,0.3093267231712655,2025-01-31 12:18:26.349033,2025-01-31 12:24:06.550265,0 days 00:05:40.201232,0.9092014021437225,0.0015563444043480835,0.04946948862961406,5,0.04568149025097402,0.21360115353542666,0.018718346946581647,0.7648394138020803,,337.24851536750793,COMPLETE
20,20,0.3092726270069424,2025-01-31 12:24:06.550618,2025-01-31 12:33:18.306045,0 days 00:09:11.755427,0.9740024020298677,0.00018291208190580644,0.05500723469203801,3,0.004541683096598361,0.16750237231083015,8.948949398048095e-05,0.7143040680153998,,547.4545958042145,COMPLETE
21,21,0.3078459040536059,2025-01-31 12:33:18.306422,2025-01-31 12:43:24.992502,0 days 00:10:06.686080,0.9746406915805637,0.0029343393946379016,0.026682605853916692,5,0.009134974077566891,0.06515830049672128,0.05217818250055342,0.912093305238699,,602.553121805191,COMPLETE
22,22,0.32733324247156154,2025-01-31 12:43:24.992859,2025-01-31 12:54:22.012483,0 days 00:10:57.019624,0.9742515432957214,4.485089965322739e-06,0.01191241141397709,3,0.0039007400884887404,0.056255001802259126,2.8800544696544012e-05,0.5683831459509671,,653.3046398162842,COMPLETE
23,23,0.3084368222500943,2025-01-31 12:54:22.012861,2025-01-31 13:04:33.332843,0 days 00:10:11.319982,0.9400713913007003,0.0007297320528162886,0.039853666840840456,3,0.0062270180337050205,0.10801981331751592,0.00023738228502836738,0.9231442059039491,,607.1453487873077,COMPLETE
24,24,0.30952770387954326,2025-01-31 13:04:33.333194,2025-01-31 13:08:58.264185,0 days 00:04:24.930991,0.9851015067528607,0.015631176357458337,0.06966066256976619,5,0.005168610352565349,0.020282843456818626,8.530552375600016e-06,0.9884656368561435,,262.49747920036316,COMPLETE
25,25,0.3474561468237276,2025-01-31 13:08:58.264533,2025-01-31 13:20:22.284920,0 days 00:11:24.020387,0.9519641161354722,0.0006890316596839618,0.00760664372232156,3,0.004540861877315425,0.16911062771603833,0.08209856271881272,0.9194736381260775,,679.9687030315399,COMPLETE
26,26,0.3080429769949659,2025-01-31 13:20:22.285321,2025-01-31 13:30:28.070487,0 days 00:10:05.785166,0.79149595345709,0.0028629878796195595,0.05030721670259464,3,0.009928773560128622,0.0001847130729708791,0.0002895878107073206,0.8329898292615119,,600.9642949104309,COMPLETE
27,27,0.3258353200600481,2025-01-31 13:30:28.070853,2025-01-31 13:41:24.788141,0 days 00:10:56.717288,0.725159759241345,0.009985356852714766,0.012510830350089855,3,0.002100721628108355,9.276265247021855e-06,0.0019120782416735718,0.8151046426142047,,652.3399505615234,COMPLETE
28,28,0.30799782933009545,2025-01-31 13:41:24.788539,2025-01-31 13:53:54.945696,0 days 00:12:30.157157,0.7197033993844538,0.0013055929434307577,0.016959427197103506,4,0.01565530357288431,0.0006367908955876812,2.8514576598848267e-06,0.9590280258618471,,745.1611440181732,COMPLETE
29,29,0.3074091895436994,2025-01-31 13:53:54.946070,2025-01-31 14:03:00.390693,0 days 00:09:05.444623,0.7447037618722333,1.8946508030133777e-05,0.02905759002143677,5,0.049956177702676116,2.756589174252976e-06,3.6604259806725695e-08,0.9464450781181921,,541.7325160503387,COMPLETE
30,30,0.3123587839430043,2025-01-31 14:03:00.391100,2025-01-31 14:20:36.261389,0 days 00:17:35.870289,0.6978465065368905,4.1445499053150517e-05,0.012978866906798593,6,0.1976543619551959,8.924283953544095e-06,7.808142787031468e-07,0.9420098648222084,,1048.9035067558289,COMPLETE
31,31,0.3095989097716184,2025-01-31 14:20:36.261876,2025-01-31 14:26:34.845932,0 days 00:05:58.584056,0.7292513516086887,0.002716625080921005,0.09153901701043689,3,0.00396869919564473,8.58745965499482e-05,4.032965008897491e-07,0.8327619609923022,,355.5588893890381,COMPLETE
32,32,0.3069088153714277,2025-01-31 14:26:34.846315,2025-01-31 14:38:51.867375,0 days 00:12:17.021060,0.7097466739784238,0.052632077657920474,0.02038909769610834,4,0.15890447084270667,0.0006372974887678163,0.0021357442670946205,0.9232539881178534,,731.3371872901917,COMPLETE
33,33,0.6055385483959964,2025-01-31 14:38:51.867727,2025-01-31 14:50:41.458870,0 days 00:11:49.591143,0.645812727874857,0.20583655070450885,0.0018119789320210583,3,0.6061074272416154,0.008951087530847762,0.06268835854504086,0.9261368800951072,,706.4994373321533,COMPLETE
34,34,0.38412983431354547,2025-01-31 14:50:41.459252,2025-01-31 15:04:59.894847,0 days 00:14:18.435595,0.7417112584562553,0.21923173660006468,0.003966947235166172,4,0.010040823167557753,0.01912354666953755,7.108557941284671e-07,0.9683831056725882,,853.7744505405426,COMPLETE
35,35,0.31478460193343477,2025-01-31 15:04:59.895255,2025-01-31 15:10:25.313866,0 days 00:05:25.418611,0.6471248870415006,0.008654706895337028,0.04696859513597747,6,1.0117882739277986,0.00042148367964732497,0.0004052003382839701,0.8883383968291925,,323.0882806777954,COMPLETE
36,36,0.3091118351570272,2025-01-31 15:10:25.314244,2025-01-31 15:15:48.312813,0 days 00:05:22.998569,0.8178393812388326,1.0173880860024382e-06,0.05332135999157444,5,0.02016030486011935,6.7016167314560105e-06,5.0939819314816375e-08,0.898631847686481,,320.7490222454071,COMPLETE
37,37,0.314001143107371,2025-01-31 15:15:48.313178,2025-01-31 15:28:52.733271,0 days 00:13:04.420093,0.6331636874478815,0.005261121988506417,0.01164715514365648,4,0.0814057825745144,4.27491595345994e-05,3.856338605359384e-06,0.932559849874922,,778.9844942092896,COMPLETE
38,38,0.3080577202087667,2025-01-31 15:28:52.733651,2025-01-31 15:34:05.956770,0 days 00:05:13.223119,0.9771251158182226,0.0017249559141998688,0.05423818886501781,5,0.11373607115851377,0.4835475185846371,0.7948314437353121,0.9507093121270671,,310.50864911079407,COMPLETE
39,39,0.32196113615607774,2025-01-31 15:34:05.957142,2025-01-31 15:57:08.148489,0 days 00:23:02.191347,0.9550149092628024,0.15601281613112447,0.007690535115362245,7,0.004186775696955645,0.030205092316975695,0.014142611096496747,0.9891993378317312,,1373.2755160331726,COMPLETE
40,40,0.32708190236246315,2025-01-31 15:57:08.148989,2025-01-31 16:17:02.365433,0 days 00:19:54.216444,0.6903238653311933,2.3764358452330204e-05,0.0053694356490957525,6,0.007290676281263043,1.8582122389988037e-08,3.25899852649762e-08,0.9732905448432017,,1186.994657754898,COMPLETE
41,41,0.3124318951177541,2025-01-31 16:17:02.365904,2025-01-31 16:27:26.093976,0 days 00:10:23.728072,0.6958260658556984,0.003160083183784335,0.025308468986600465,3,0.19970920705264936,9.125502083284489e-06,0.0036111996749107612,0.9259452267132295,,619.6936373710632,COMPLETE
42,42,0.3157892731790941,2025-01-31 16:27:26.094397,2025-01-31 16:31:17.816867,0 days 00:03:51.722470,0.7742230266150395,0.0037321806052905923,0.07105665288255072,6,0.0054758944071653165,2.0410504439229956e-05,0.0001693814215669175,0.9779248656758958,,230.1763162612915,COMPLETE
43,43,0.30823562053623244,2025-01-31 16:31:17.817242,2025-01-31 16:37:38.860324,0 days 00:06:21.043082,0.7074799137416261,0.07643256658076523,0.052218842261785005,4,0.04913261828989162,0.006973155415592495,0.00015073942073275828,0.8325108646860321,,378.34466767311096,COMPLETE
44,44,0.30748144570386565,2025-01-31 16:37:38.860713,2025-01-31 16:46:07.536944,0 days 00:08:28.676231,0.9498289323447594,1.0448492664950403e-05,0.03553217254642949,4,0.007189256687531598,0.000120885286294395,0.2776180996560138,0.8536415310023079,,504.62423300743103,COMPLETE
45,45,0.31056004010758415,2025-01-31 16:46:07.537340,2025-01-31 16:58:57.290906,0 days 00:12:49.753566,0.9160863996763953,5.6595356673928925e-06,0.013875948489265157,4,0.0032493797435321774,2.54989860010849e-05,0.6481606471454027,0.8462622010233496,,764.2775845527649,COMPLETE
46,46,0.30990637283317674,2025-01-31 16:58:57.291342,2025-01-31 17:06:12.275103,0 days 00:07:14.983761,0.7889372349335517,7.180916248794374e-08,0.06653492248844288,3,0.017981934668166714,0.00023620072358966398,0.9197340830325625,0.6933510891752845,,431.48525381088257,COMPLETE
47,47,0.3144775062545071,2025-01-31 17:06:12.275482,2025-01-31 17:22:32.044945,0 days 00:16:19.769463,0.9984049191769236,0.00047172083494916885,0.008104741147044299,5,0.03479555279174874,5.933315985709559e-05,0.02570545136114845,0.8410737876103096,,973.5708150863647,COMPLETE
48,48,0.3164524938654399,2025-01-31 17:22:32.045360,2025-01-31 17:26:19.751132,0 days 00:03:47.705772,0.96906173461796,0.07057351263858296,0.07961686167598732,6,0.004164107463720991,0.0073446420174540766,0.352815123651573,0.8881520341934778,,226.1303186416626,COMPLETE
49,49,0.3086834543484281,2025-01-31 17:26:19.751473,2025-01-31 17:36:32.836243,0 days 00:10:13.084770,0.9991278894241975,4.2793171278820816e-07,0.037007136946497626,3,0.017799983470769016,4.096501657979444e-06,0.001619463588930713,0.9248825089261531,,608.9585180282593,COMPLETE
50,50,0.316497500725418,2025-01-31 17:36:32.836659,2025-01-31 17:40:41.211317,0 days 00:04:08.374658,0.9120162094426638,1.1666835119685356e-05,0.06819015376960204,6,0.014527368583625962,0.0014255859361024712,0.0362151283912077,0.8520738281731484,,246.70180320739746,COMPLETE
51,51,0.3105880759640256,2025-01-31 17:40:41.211731,2025-01-31 17:51:01.196355,0 days 00:10:19.984624,0.7370925464887219,3.253102324082774e-05,0.029786972856347942,3,0.06275091667460171,1.695857396406123e-08,1.0729678435770235e-08,0.96223155059939,,615.3252291679382,COMPLETE
52,52,0.3097366930552034,2025-01-31 17:51:01.196775,2025-01-31 17:56:27.987669,0 days 00:05:26.790894,0.8166381752534744,0.0009364270071584429,0.09969123769495698,3,0.0034085490690342157,0.00026101660968398226,0.0005074876915690659,0.8138909213360885,,323.9598217010498,COMPLETE
53,53,0.3069690843828592,2025-01-31 17:56:27.988077,2025-01-31 18:08:37.693924,0 days 00:12:09.705847,0.6152161266878375,0.0002902746370194165,0.02303588441945706,5,0.001662173028543096,0.0007937682083922373,9.619056858857966e-08,0.9778835153423499,,724.0863363742828,COMPLETE
54,54,0.3124984235149255,2025-01-31 18:08:37.694336,2025-01-31 18:17:56.891817,0 days 00:09:19.197481,0.5911090862737713,0.0018422218387667793,0.026794703300780556,6,0.0027231890044941962,0.0044788683070730115,1.1614330276937607e-06,0.9630599088075137,,554.8693609237671,COMPLETE
55,55,0.3087795347892762,2025-01-31 18:17:56.892289,2025-01-31 18:30:30.658450,0 days 00:12:33.766161,0.506070771564446,1.0130974796787314e-05,0.015947621835979475,4,0.0018166072262918139,0.0002267923363834613,3.950129906473915e-07,0.9950729572261671,,748.542751789093,COMPLETE
56,56,0.3141156526547695,2025-01-31 18:30:30.658862,2025-01-31 18:35:27.293085,0 days 00:04:56.634223,0.5882092429222908,4.624189171960711e-05,0.05042068158705269,6,0.0016968679237751357,8.994180952214818e-05,2.7335978637295907e-08,0.9582074842515582,,294.6684944629669,COMPLETE
57,57,0.30758478047508325,2025-01-31 18:35:27.293494,2025-01-31 18:41:20.094532,0 days 00:05:52.801038,0.7118650495345207,0.00020806675368159345,0.05387118097773108,4,0.027414172953548963,0.1663382727546197,1.686477728678186e-08,0.9034409907999947,,349.7542474269867,COMPLETE
58,58,0.3095556625565545,2025-01-31 18:41:20.094931,2025-01-31 18:53:57.877782,0 days 00:12:37.782851,0.6900298678758061,0.0033610984592099278,0.01539255824296374,4,0.043373334000053256,0.08924974811355935,2.5036538873451434e-08,0.8110407046704307,,752.1912257671356,COMPLETE
59,59,0.3073355652731916,2025-01-31 18:53:57.878187,2025-01-31 19:03:33.622922,0 days 00:09:35.744735,0.7279029691634059,6.478413343113768e-05,0.02839462078206289,5,0.04846926208819757,0.12115161550099883,3.575808319719689e-08,0.9641541650793864,,571.2304911613464,COMPLETE
60,60,0.3096273273055508,2025-01-31 19:03:33.623335,2025-01-31 19:07:30.494677,0 days 00:03:56.871342,0.7191946099095836,2.5695729175735144e-06,0.07479643767099702,5,0.00980316468185542,0.1830354131109013,5.0714702823223975e-08,0.881007148077318,,234.60925960540771,COMPLETE
61,61,0.36359632461635033,2025-01-31 19:07:30.495049,2025-01-31 19:27:51.126631,0 days 00:20:20.631582,0.7831431075680304,9.452991758938207e-06,0.0035846361812887943,6,0.05409733673619933,0.02795671798463145,1.0896961305914867e-08,0.9131885742906777,,1214.5601787567139,COMPLETE
62,62,0.31511361384064673,2025-01-31 19:27:51.127122,2025-01-31 19:33:27.038604,0 days 00:05:35.911482,0.8984195791488145,0.014476685926121113,0.04643956227901688,6,0.3530015450823137,0.12434990890963322,1.1886434089900482e-07,0.8740613346633281,,333.67084646224976,COMPLETE
63,63,0.3080476904908469,2025-01-31 19:33:27.038982,2025-01-31 19:39:13.682841,0 days 00:05:46.643859,0.6550809046618273,0.0663384844186451,0.04928639290277861,5,0.11211326147740339,0.012015923189247572,0.09480990148290258,0.9602685701129752,,344.2408561706543,COMPLETE
64,64,0.3124344303572244,2025-01-31 19:39:13.683214,2025-01-31 19:57:42.965194,0 days 00:18:29.281980,0.5874031302179628,5.8268156382631195e-05,0.00969673549523607,6,1.025587295718973,0.13983840794180855,3.3325357642919466e-07,0.864172535448561,,1101.601307630539,COMPLETE
65,65,0.31414925143009126,2025-01-31 19:57:42.965748,2025-01-31 20:08:13.713794,0 days 00:10:30.748046,0.7629651862111052,0.757026145410774,0.021558066208445713,3,2.6595809235547683,0.0015579692212527203,2.804713921487101e-05,0.971485091715114,,626.1816537380219,COMPLETE
66,66,0.30827217106934657,2025-01-31 20:08:13.714215,2025-01-31 20:12:08.878655,0 days 00:03:55.164440,0.8167362897891657,8.438817427635305e-05,0.08138419042442717,4,0.013094876714522818,0.01171087737006544,5.6895164055432477e-08,0.9765084026809725,,232.92344617843628,COMPLETE
67,67,0.3114725240069059,2025-01-31 20:12:08.879089,2025-01-31 20:22:30.225655,0 days 00:10:21.346566,0.6445297604964422,0.0002458839241238656,0.027744159014058595,3,0.01274133122591259,0.9296457129081914,2.9212439842411348e-08,0.9373738484095758,,616.6985719203949,COMPLETE
68,68,0.3123244650478742,2025-01-31 20:22:30.226063,2025-01-31 20:39:52.551655,0 days 00:17:22.325592,0.6771840462057416,0.0009807809122802465,0.013179178889464885,6,0.021841905925594842,0.18424890631200827,3.800963457889687e-07,0.9708347732762678,,1035.5514690876007,COMPLETE
69,69,0.4290394976033476,2025-01-31 20:39:52.552182,2025-01-31 21:00:17.265652,0 days 00:20:24.713470,0.6193711234173657,0.00081943514908095,0.0025171044562711056,6,0.0015723447594165332,5.155346124767284e-05,1.564761924107889e-08,0.8984314597997187,,1219.0022950172424,COMPLETE
70,70,0.30841884531798464,2025-01-31 21:00:17.266158,2025-01-31 21:05:32.444199,0 days 00:05:15.178041,0.8071216253107593,6.087757796493509e-06,0.06066643634688789,4,0.83333709918978,0.06712803117348755,1.1886748041157497e-07,0.8132994560337019,,312.9710855484009,COMPLETE
71,71,0.3307540783014398,2025-01-31 21:05:32.444595,2025-01-31 21:09:49.205795,0 days 00:04:16.761200,0.6176997807731135,2.8896591400208027e-05,0.08236484496005617,8,0.22061860677598144,0.006593038236638544,1.6866999637071315e-07,0.9929655157893762,,254.649480342865,COMPLETE
72,72,0.31309273862987547,2025-01-31 21:09:49.206161,2025-01-31 21:28:20.487091,0 days 00:18:31.280930,0.9368126467392863,0.0018859003588759388,0.010121622964411969,6,0.008008652960105946,0.044324619297231034,0.0028991127250481462,0.8954042183113882,,1103.670337677002,COMPLETE
73,73,0.31334847491624074,2025-01-31 21:28:20.487602,2025-01-31 21:36:26.497100,0 days 00:08:06.009498,0.7358753762285611,0.02388186311914981,0.030555497509326558,6,0.08039081881260453,0.00011064571391640511,1.1986918433130344e-07,0.911290374250669,,482.19602608680725,COMPLETE
74,74,0.30860777343463314,2025-01-31 21:36:26.497544,2025-01-31 21:40:20.602089,0 days 00:03:54.104545,0.8677913877638359,3.2721386767390595e-07,0.08703667676475145,4,0.0032261016643109716,0.0006228694861426637,0.20990705733391893,0.9577412558620988,,231.8418571949005,COMPLETE
75,75,0.8127825192786476,2025-01-31 21:40:20.602495,2025-01-31 22:10:01.118450,0 days 00:29:40.515955,0.517828726082474,0.0029191280742327966,0.0007657433001723193,8,0.6428316587743639,4.17897092351042e-08,0.018793128212539423,0.5250109478557261,,1772.0816152095795,COMPLETE
76,76,0.3087092416522803,2025-01-31 22:10:01.118819,2025-01-31 22:17:27.273041,0 days 00:07:26.154222,0.6364469801074668,8.112968869293968e-06,0.03639864849897053,5,0.086494943076057,8.839358016213549e-07,6.430901147252555e-07,0.7656338589777839,,443.0781261920929,COMPLETE
77,77,0.3126972080732711,2025-01-31 22:17:27.273444,2025-01-31 22:30:28.714048,0 days 00:13:01.440604,0.7589246214943556,0.004769830636100524,0.012231493964002178,4,0.0016479488726382013,5.910023191008148e-05,3.714813794052173e-08,0.9866290903071443,,775.9546945095062,COMPLETE
78,78,0.307887294888693,2025-01-31 22:30:28.714477,2025-01-31 22:36:55.809502,0 days 00:06:27.095025,0.6766096403554714,5.77258056299858e-06,0.044723006630915545,5,0.09655663847458197,2.683945942647077e-05,7.404204774471884e-08,0.999055736934436,,383.83086466789246,COMPLETE
79,79,0.31331252626534295,2025-01-31 22:36:55.809918,2025-01-31 22:44:35.210127,0 days 00:07:39.400209,0.6503576970179893,3.4068297581819497e-07,0.032266898354711214,6,0.05942113247376516,8.775551198502495e-05,4.778496436690239e-07,0.9714053456285834,,455.7833535671234,COMPLETE
80,80,0.3073732688747118,2025-01-31 22:44:35.210556,2025-01-31 22:59:34.773531,0 days 00:14:59.562975,0.6944983173154764,7.469059678441298e-06,0.013871587340901239,5,0.05933469040300959,1.8429883575523324e-05,1.4823469343400997e-07,0.9636354602606297,,892.8684749603271,COMPLETE
81,81,0.31887529594018044,2025-01-31 22:59:34.773965,2025-01-31 23:16:10.356445,0 days 00:16:35.582480,0.858151544969002,3.0856318421958766e-06,0.0069307340000980345,5,0.5686925658002967,3.8090579695325592e-06,7.33923730284424e-08,0.9765650580744879,,989.5124289989471,COMPLETE
82,82,0.3073582292936642,2025-01-31 23:16:10.356878,2025-01-31 23:22:03.734426,0 days 00:05:53.377548,0.6304374246805464,1.1589429404170212e-06,0.05559164297181954,4,0.12734820984356335,2.432761413608462e-06,4.960271664178721e-07,0.9451506618035485,,350.3258671760559,COMPLETE
83,83,0.3078034800478029,2025-01-31 23:22:03.734845,2025-01-31 23:29:12.632182,0 days 00:07:08.897337,0.6416751837498239,2.657632417652665e-07,0.03995202241174625,5,0.10693314365728443,6.322903035929664e-08,6.65792173407773e-05,0.9404072211291422,,425.91440653800964,COMPLETE
84,84,0.30743159371713774,2025-01-31 23:29:12.632581,2025-01-31 23:35:37.428260,0 days 00:06:24.795679,0.7556175489783357,8.825927857259099e-07,0.04901688618595603,4,0.5278013767450781,2.4885151267009633e-07,4.6596933062018625e-05,0.9943356558392564,,382.1433153152466,COMPLETE
85,85,0.30646660889851485,2025-01-31 23:35:37.428684,2025-01-31 23:47:43.348193,0 days 00:12:05.919509,0.6231763840082956,6.01232792228972e-07,0.022838120857448744,4,5.685353328725754,2.4225310645131018e-06,1.7492121288317927e-07,0.8888780551674653,,720.717125415802,COMPLETE
86,86,0.30783318547529187,2025-01-31 23:47:43.348595,2025-01-31 23:55:32.164592,0 days 00:07:48.815997,0.5042958755451868,1.563489474978901e-08,0.03510807908327771,5,6.408467450136977,9.509441094303774e-06,1.4599677135060848e-07,0.8334206572554432,,464.9632365703583,COMPLETE
87,87,0.31035978323123814,2025-01-31 23:55:32.165024,2025-02-01 00:08:14.351521,0 days 00:12:42.186497,0.641740542620872,9.011911821183543e-05,0.014536474233540446,4,4.744732588872818,1.3941272974324908e-08,3.999815461440763e-08,0.7692028931585629,,756.6333653926849,COMPLETE
88,88,0.3151164488674693,2025-02-01 00:08:14.351940,2025-02-01 00:12:54.384123,0 days 00:04:40.032183,0.6975458734164183,2.162719902789493e-06,0.05613161791837012,6,4.234516307668071,3.164940779404904e-07,0.04883998110859265,0.931797707605886,,277.58091282844543,COMPLETE
89,89,0.3070699805885101,2025-02-01 00:12:54.384524,2025-02-01 00:22:37.108760,0 days 00:09:42.724236,0.8976445651562546,5.978860088252971e-06,0.030843189620420347,4,2.160729149946748,7.861856464775105e-08,0.0014936430015483801,0.8689476265092253,,578.1801540851593,COMPLETE
90,90,0.3128805913940948,2025-02-01 00:22:37.109182,2025-02-01 00:36:51.318340,0 days 00:14:14.209158,0.8142267416589387,1.1695151937723049e-06,0.016341556532966626,6,6.970566846396174,2.2069048269244132e-08,1.1124295531232021e-05,0.9441398098738082,,848.1170120239258,COMPLETE
91,91,0.3099577458655128,2025-02-01 00:36:51.318829,2025-02-01 00:47:05.822960,0 days 00:10:14.504131,0.927603794258875,4.5167657624963215e-07,0.03314865487357683,3,6.680319404670956,1.0853355067105463e-08,0.00015904135326494996,0.7229081833814897,,609.8104293346405,COMPLETE
92,92,0.3429072163056441,2025-02-01 00:47:05.823402,2025-02-01 00:58:24.888294,0 days 00:11:19.064892,0.7352440517309269,5.770830631290154e-07,0.008247617831506352,3,1.3571045327258442,3.4136554743869667e-07,2.3658346590881052e-05,0.99157345446119,,675.5706958770752,COMPLETE
93,93,0.3086626807384797,2025-02-01 00:58:24.888748,2025-02-01 01:10:57.178085,0 days 00:12:32.289337,0.6170311651804364,2.9341490703563014e-06,0.01614487767216767,4,1.8502301186418917,5.2825872741037e-06,6.773103812882423e-07,0.906125763693036,,747.30104804039,COMPLETE
94,94,0.31355050229148346,2025-02-01 01:10:57.178495,2025-02-01 01:21:19.380598,0 days 00:10:22.202103,0.8333589152389238,0.00038780357429658434,0.022617354827135512,6,3.6467169198054163,2.2720239810895045e-08,0.0043445856222231165,0.7771260988958894,,618.1490292549133,COMPLETE
95,95,0.306838100919317,2025-02-01 01:21:19.381050,2025-02-01 01:32:20.393978,0 days 00:11:01.012928,0.8297542398204988,0.0001208620282706892,0.027597248877893114,4,2.0517312867734963,3.684784416535314e-07,0.01899014716988307,0.9790383617576941,,655.9301865100861,COMPLETE
