,number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_pruned,user_attrs_training_time,state
94,94,0.2459617604834897,2025-01-29 11:50:10.913655,2025-01-29 12:08:47.031874,0 days 00:18:36.118219,0.6681237039638415,1.750176616601343e-08,0.010289685471114087,10,3.601192987456451,1.7100526750326905e-07,5.357430812783037e-07,0.917461817785747,,1114.371904373169,COMPLETE
95,95,0.24807308072305023,2025-01-29 12:08:47.032404,2025-01-29 12:16:20.700204,0 days 00:07:33.667800,0.6109446305193228,3.135881314184008e-08,0.06493889124158507,10,6.084915104809095,1.9776430713144967e-07,8.861870268832491e-08,0.9239271421913972,,452.8784945011139,COMPLETE
96,96,0.24552257805251101,2025-01-29 12:16:20.701063,2025-01-29 12:32:27.229725,0 days 00:16:06.528662,0.5382126183477509,3.045647002919562e-07,0.014764498017067498,10,3.079669636792055,2.0962557659839496e-06,1.138454929006776e-08,0.8965807908657367,,964.851175069809,COMPLETE
97,97,0.2460227951793589,2025-01-29 12:32:27.230275,2025-01-29 12:48:46.838146,0 days 00:16:19.607871,0.5063508061883443,6.957113876970406e-07,0.01856653623167537,10,0.3327356392154945,0.00016053904951907603,2.9735870767197356e-08,0.8493678989884026,,977.7247004508972,COMPLETE
98,98,0.26793106181896126,2025-01-29 12:48:46.838660,2025-01-29 13:10:01.706570,0 days 00:21:14.867910,0.5085595616823443,2.0478982086660285e-06,0.0027545257744852705,10,9.150131566331899,1.8612947208687986e-08,8.041068982455876e-08,0.9644168644293604,,1272.7957925796509,COMPLETE
99,99,0.249954866630285,2025-01-29 13:10:01.707139,2025-01-29 13:13:38.177491,0 days 00:03:36.470352,0.5548916705489068,0.0007297927389284345,0.09796919781878981,9,2.297105246582873,3.913108897004052e-08,6.2101905914252035e-06,0.972930946085272,,216.04952430725098,COMPLETE
100,100,0.24554293686295803,2025-01-29 13:13:38.178271,2025-01-29 13:29:59.299903,0 days 00:16:21.121632,0.5220129795571362,4.3575038265999196e-07,0.014872667731615205,10,2.089365440691267,1.2677742450127884e-07,6.59903262096168e-08,0.9508650922683307,,979.3654291629791,COMPLETE
101,101,0.245494028988425,2025-01-29 13:29:59.300382,2025-01-29 13:46:23.975455,0 days 00:16:24.675073,0.6359037827763321,1.5008901407738014e-05,0.014715644901529499,10,6.310135333423147,2.2627586452353786e-06,4.679506375513518e-08,0.9936856973827005,,983.04421210289,COMPLETE
102,102,0.24668419243476128,2025-01-29 13:46:23.975947,2025-01-29 13:58:02.841863,0 days 00:11:38.865916,0.6147870568223706,7.832486432770515e-06,0.04770689911221001,10,3.5832547212749644,7.023147623383199e-08,1.833868003464841e-08,0.9902810673462027,,697.653929233551,COMPLETE
103,103,0.24572752630397285,2025-01-29 13:58:02.842436,2025-01-29 14:08:53.588564,0 days 00:10:50.746128,0.500684013365551,2.133242392804227e-08,0.023314858569304518,9,4.573086568854841,1.595377238820013e-07,4.545195874980866e-07,0.9544313067594651,,649.4611718654633,COMPLETE
104,104,0.24538952531682046,2025-01-29 14:08:53.589190,2025-01-29 14:24:28.699562,0 days 00:15:35.110372,0.5541956843267256,4.5609033483873754e-08,0.013810307391987861,10,9.322244457605533,8.147541542094958e-07,1.4777560373121614e-08,0.8783899051369065,,933.498945236206,COMPLETE
105,105,0.25225807282070245,2025-01-29 14:24:28.700125,2025-01-29 14:39:12.014167,0 days 00:14:43.314042,0.5790346810225783,1.4854081571570285e-06,0.004763474040383594,9,4.690731696624916,5.87818343526641e-06,1.7045570674994426e-08,0.8515904935422621,,881.8571140766144,COMPLETE
106,106,0.24605917817567033,2025-01-29 14:39:12.014685,2025-01-29 14:50:48.679657,0 days 00:11:36.664972,0.5544267337055893,5.346503717909149e-08,0.018471292018356636,9,2.0051611402277225,4.174953068972094e-06,1.185565831366092e-08,0.955892083137245,,695.3140618801117,COMPLETE
107,107,0.24976071896330218,2025-01-29 14:50:48.680258,2025-01-29 15:10:21.268320,0 days 00:19:32.588062,0.5032985229235633,1.3154525860439353e-08,0.0049793134308970385,10,4.026145087539894,3.759770272101981e-06,2.3860167217179082e-08,0.7911848125879777,,1170.7343084812164,COMPLETE
108,108,0.27386258027014354,2025-01-29 15:10:21.269082,2025-01-29 15:33:12.457979,0 days 00:22:51.188897,0.6936942930052253,0.00013849088576371732,0.0025328487916669797,10,3.48664607516035,3.844479834173037e-07,3.0297586553106365e-08,0.9389612238014533,,1369.1697335243225,COMPLETE
109,109,0.24546366896313399,2025-01-29 15:33:12.459615,2025-01-29 15:46:32.305664,0 days 00:13:19.846049,0.5804287206489092,1.121539551775449e-07,0.03190072035651174,10,9.744070604539743,1.2471915390214323e-07,1.0307195407467585e-08,0.9987862337413783,,798.3286230564117,COMPLETE
110,110,0.24542570693106966,2025-01-29 15:46:32.306264,2025-01-29 16:03:11.135862,0 days 00:16:38.829598,0.5027951531444257,3.2473526445269737e-06,0.011904164391734931,10,5.491574780701389,1.0770979401814808e-05,1.0430426158780485e-08,0.9555408473075352,,997.0984749794006,COMPLETE
111,111,0.24608146126904762,2025-01-29 16:03:11.136380,2025-01-29 16:14:27.241889,0 days 00:11:16.105509,0.5450922985914658,4.373079817608505e-08,0.017210578621184653,9,8.751325066014726,3.0048655369648173e-06,9.336201173619395e-08,0.8922581540013831,,674.8462810516357,COMPLETE
112,112,0.24740018985895085,2025-01-29 16:14:27.242846,2025-01-29 16:28:35.316495,0 days 00:14:08.073649,0.6680636233980817,0.00010400091413598832,0.008873436039934398,9,3.6909446942812107,0.00010602959349233664,1.9930651670259192e-08,0.9980778224826354,,846.6667251586914,COMPLETE
113,113,0.24565449626670563,2025-01-29 16:28:35.317104,2025-01-29 16:46:38.861777,0 days 00:18:03.544673,0.6842647994813673,1.4300145381553677e-06,0.01087897609610391,10,7.225772917826562,1.2069548305572174e-05,1.7125346526015627e-08,0.985944671656133,,1081.8439280986786,COMPLETE
114,114,0.2456731824460856,2025-01-29 16:46:38.862304,2025-01-29 17:03:48.089123,0 days 00:17:09.226819,0.5931333891364557,4.516736523153837e-08,0.013152138413122605,10,3.9257042055477607,1.7728435244339205e-06,4.019549059430157e-08,0.9955127064777709,,1027.4473056793213,COMPLETE
115,115,0.2509010338489195,2025-01-29 17:03:48.089674,2025-01-29 17:24:12.049791,0 days 00:20:23.960117,0.5033053513618704,1.6236378202978258e-05,0.0046684715070406625,10,3.080670137987211,4.969993712547163e-05,1.0646662422168926e-06,0.9982203730986751,,1221.9463891983032,COMPLETE
116,116,0.24557008372124092,2025-01-29 17:24:12.050316,2025-01-29 17:34:23.882734,0 days 00:10:11.832418,0.570864739382633,1.6277165106503657e-08,0.03378882468496994,9,8.55872142248025,1.759454576292374e-08,2.944173649805587e-08,0.84354441800747,,610.7501785755157,COMPLETE
117,117,0.24770498205128666,2025-01-29 17:34:23.883716,2025-01-29 17:39:56.191624,0 days 00:05:32.307908,0.5237345414217237,7.875365695596101e-07,0.061623559452854346,7,6.757503675131621,7.373408079830999e-08,2.5553600946435863e-08,0.7418442504129654,,331.48451590538025,COMPLETE
118,118,0.2461956496586207,2025-01-29 17:39:56.194864,2025-01-29 17:58:19.470381,0 days 00:18:23.275517,0.5821871189617176,3.157772368127588e-08,0.009030363123635676,10,4.083006239277849,2.3667703284253817e-08,2.6653756260113237e-08,0.8861595172010716,,1101.4813930988312,COMPLETE
119,119,0.2468743862933308,2025-01-29 17:58:19.470882,2025-01-29 18:07:04.841794,0 days 00:08:45.370912,0.568597379179136,2.1955304825267583e-08,0.057418310105099,9,8.072761743587575,3.706213764868753e-08,1.0372225317198922e-07,0.9711784677037869,,524.4871416091919,COMPLETE
120,120,0.24983557047820684,2025-01-29 18:07:04.842707,2025-01-29 18:11:52.441521,0 days 00:04:47.598814,0.8203021808204173,5.8124362199286535e-05,0.040377364474212786,6,0.04416985518241241,0.18544439663167483,1.1890384453102249e-05,0.6435373698332104,,286.87369871139526,COMPLETE
121,121,0.2861904026840613,2025-01-29 18:11:52.442994,2025-01-29 18:16:07.400312,0 days 00:04:14.957318,0.5960424479955511,0.001345522120525807,0.0030190772517855948,4,0.10152988253654137,7.162545508747935e-06,9.404630560551728e-05,0.9775325543289191,,254.34215331077576,COMPLETE
122,122,0.24555933663970053,2025-01-29 18:16:07.401104,2025-01-29 18:30:17.102645,0 days 00:14:09.701541,0.561944881101849,2.9532655137834336e-08,0.026763075746834484,10,4.217031183389919,3.396219591754999e-08,6.201878123408667e-08,0.7402558090401692,,848.1051898002625,COMPLETE
123,123,0.24972560389339013,2025-01-29 18:30:17.103231,2025-01-29 18:40:15.173990,0 days 00:09:58.070759,0.5842791423246368,2.4308305930873575e-08,0.00826514146226986,8,3.6402566992469105,1.0289764379530563e-08,1.2331936616304215e-08,0.7767516073638737,,597.1255753040314,COMPLETE
124,124,0.24778184702429362,2025-01-29 18:40:15.174774,2025-01-29 18:48:32.445572,0 days 00:08:17.270798,0.5157952901350079,1.3560925774875925e-08,0.05609291377738215,10,2.4106706083265386,4.797517982177445e-07,1.132735479885344e-08,0.9693394902145438,,496.56438422203064,COMPLETE
125,125,0.24542047225793975,2025-01-29 18:48:32.446586,2025-01-29 19:05:20.651785,0 days 00:16:48.205199,0.6187768971183473,5.646424742881418e-07,0.012007909084480338,10,9.914735402896143,4.150596748250382e-07,2.0571151259720896e-08,0.947748726558432,,1006.5814850330353,COMPLETE
126,126,0.2453492997205938,2025-01-29 19:05:20.652268,2025-01-29 19:20:37.286356,0 days 00:15:16.634088,0.5516452422851736,2.369301680794178e-06,0.019694466833020605,10,3.844425922245116,2.282987199908319e-07,3.435683353342493e-08,0.8929183524395369,,914.9692487716675,COMPLETE
127,127,0.24602100957194417,2025-01-29 19:20:37.286918,2025-01-29 19:32:07.142011,0 days 00:11:29.855093,0.5514993089200768,0.0007574902274063895,0.020805964570815818,9,1.1525963563427026,5.9967875260227434e-06,2.583169769444372e-08,0.926827180519837,,688.7385883331299,COMPLETE
