,number,value,datetime_start,datetime_complete,duration,params_hidden_dim,params_learning_rate,user_attrs_pruned,user_attrs_training_time,state
53,53,0.38944955358684835,2025-02-05 05:36:21.782013,2025-02-05 05:44:43.054578,0 days 00:08:21.272565,64.0,0.00010262251701782063,,500.70127272605896,COMPLETE
54,54,0.3884671782010279,2025-02-05 05:44:43.054798,2025-02-05 05:51:43.409690,0 days 00:07:00.354892,64.0,0.000224349771960446,,419.78553915023804,COMPLETE
55,55,0.3859544038350537,2025-02-05 05:51:43.409908,2025-02-05 06:02:18.086851,0 days 00:10:34.676943,256.0,0.00011863240503748222,,634.07328748703,COMPLETE
56,56,0.38446003725867284,2025-02-05 06:02:18.087084,2025-02-05 06:15:04.420849,0 days 00:12:46.333765,128.0,0.00016981307359267836,,765.7630336284637,COMPLETE
57,57,0.38708316197572934,2025-02-05 06:15:04.421081,2025-02-05 06:23:07.673591,0 days 00:08:03.252510,64.0,0.0001445264521825361,,482.6808784008026,COMPLETE
58,58,0.3838642011109164,2025-02-05 06:23:07.673812,2025-02-05 06:42:37.547707,0 days 00:19:29.873895,64.0,0.00010019946077695279,,1169.3042469024658,COMPLETE
59,59,0.38879794440665444,2025-02-05 06:42:37.547934,2025-02-05 06:52:51.099540,0 days 00:10:13.551606,512.0,0.00020362473696369841,,612.9780156612396,COMPLETE
60,60,0.38324306256734064,2025-02-05 06:52:51.099768,2025-02-05 07:07:33.048343,0 days 00:14:41.948575,64.0,0.00010790190568639088,,881.3445882797241,COMPLETE
61,61,0.38603845217046123,2025-02-05 07:07:33.048572,2025-02-05 07:13:16.372575,0 days 00:05:43.324003,64.0,0.00010952705614151671,,342.72086906433105,COMPLETE
62,62,0.38700072923099915,2025-02-05 07:13:16.372801,2025-02-05 07:19:45.200689,0 days 00:06:28.827888,64.0,0.00010235469954380876,,388.2556631565094,COMPLETE
63,63,0.38522983723171117,2025-02-05 07:19:45.200918,2025-02-05 07:28:04.268656,0 days 00:08:19.067738,64.0,0.00010070698973547903,,498.4640221595764,COMPLETE
64,64,0.3874283579892554,2025-02-05 07:28:04.268880,2025-02-05 07:43:46.121169,0 days 00:15:41.852289,64.0,0.00016162665052053073,,941.2503311634064,COMPLETE
65,65,0.3847803439818817,2025-02-05 07:43:46.121389,2025-02-05 07:53:43.490417,0 days 00:09:57.369028,64.0,0.00010168652396019667,,596.766978263855,COMPLETE
66,66,0.38480072104166974,2025-02-05 07:53:43.490639,2025-02-05 08:03:02.994411,0 days 00:09:19.503772,128.0,0.00010802126924775736,,558.8998413085938,COMPLETE
67,67,0.38629070425054746,2025-02-05 08:03:02.994637,2025-02-05 08:15:51.426231,0 days 00:12:48.431594,64.0,0.0001517541888822414,,767.8299205303192,COMPLETE
68,68,0.3858070459082539,2025-02-05 08:15:51.426452,2025-02-05 08:26:21.200327,0 days 00:10:29.773875,1024.0,0.0001563464354981433,,629.1690888404846,COMPLETE
69,69,0.3840401451956608,2025-02-05 08:26:21.200545,2025-02-05 08:41:54.706080,0 days 00:15:33.505535,64.0,0.00010014802164759966,,932.9356141090393,COMPLETE
70,70,0.3829703773822766,2025-02-05 08:41:54.706303,2025-02-05 08:55:26.421838,0 days 00:13:31.715535,256.0,0.00010777354899693507,,811.1452074050903,COMPLETE
71,71,0.385107827355246,2025-02-05 08:55:26.422066,2025-02-05 09:03:09.948521,0 days 00:07:43.526455,256.0,0.00012113919099395281,,462.95425629615784,COMPLETE
72,72,0.38312638791996756,2025-02-05 09:03:09.948747,2025-02-05 09:13:43.493838,0 days 00:10:33.545091,256.0,0.00013017419221784927,,632.9737782478333,COMPLETE
73,73,0.384742461209797,2025-02-05 09:13:43.494065,2025-02-05 09:22:57.152991,0 days 00:09:13.658926,256.0,0.00010584329801002328,,553.0853946208954,COMPLETE
74,74,0.3863089561968449,2025-02-05 09:22:57.153214,2025-02-05 09:29:39.180666,0 days 00:06:42.027452,256.0,0.00015452425916974416,,401.45578837394714,COMPLETE
75,75,0.3873726533584773,2025-02-05 09:29:39.180887,2025-02-05 09:37:22.780353,0 days 00:07:43.599466,256.0,0.00010671381179358136,,462.9957208633423,COMPLETE
76,76,0.38915654101813385,2025-02-05 09:37:22.780577,2025-02-05 09:45:25.245185,0 days 00:08:02.464608,256.0,0.00014709045303411348,,481.85886669158936,COMPLETE
77,77,0.3859918980688091,2025-02-05 09:45:25.245412,2025-02-05 09:50:56.539424,0 days 00:05:31.294012,256.0,0.00018985874943857072,,330.6864857673645,COMPLETE
78,78,0.38536048613425117,2025-02-05 09:50:56.539650,2025-02-05 09:56:21.254810,0 days 00:05:24.715160,512.0,0.00011303115922620009,,324.1088287830353,COMPLETE
79,79,0.3903159702128202,2025-02-05 09:56:21.255036,2025-02-05 10:08:01.038784,0 days 00:11:39.783748,128.0,0.0003216856326573323,,699.180118560791,COMPLETE
80,80,0.38376119218728877,2025-02-05 10:08:01.039010,2025-02-05 10:17:02.119272,0 days 00:09:01.080262,256.0,0.00010397470997560419,,540.4758093357086,COMPLETE
81,81,0.3864598058582349,2025-02-05 10:17:02.119495,2025-02-05 10:26:21.765851,0 days 00:09:19.646356,256.0,0.00010003365785280668,,559.0420792102814,COMPLETE
82,82,0.38790345695185025,2025-02-05 10:26:21.766078,2025-02-05 10:36:33.063102,0 days 00:10:11.297024,256.0,0.0001049760342939295,,610.6929767131805,COMPLETE
83,83,0.3896504624558497,2025-02-05 10:36:33.063328,2025-02-05 10:47:56.511170,0 days 00:11:23.447842,1024.0,0.00011565731379719969,,682.8429472446442,COMPLETE
84,84,0.3863901876307561,2025-02-05 10:47:56.511394,2025-02-05 10:54:01.575798,0 days 00:06:05.064404,256.0,0.00015057092923329325,,364.4596977233887,COMPLETE
85,85,0.3868121446607153,2025-02-05 10:54:01.576020,2025-02-05 11:07:47.874259,0 days 00:13:46.298239,256.0,0.0001102084554069282,,825.7272129058838,COMPLETE
86,86,0.385708031488355,2025-02-05 11:07:47.874483,2025-02-05 11:14:11.328523,0 days 00:06:23.454040,64.0,0.00015013598155177145,,382.88366055488586,COMPLETE
87,87,0.38467343611494015,2025-02-05 11:14:11.328743,2025-02-05 11:28:55.139531,0 days 00:14:43.810788,256.0,0.0001032400108270931,,883.2392570972443,COMPLETE
88,88,0.39320944431955934,2025-02-05 11:28:55.139750,2025-02-05 11:35:37.646188,0 days 00:06:42.506438,128.0,0.000962101500917399,,401.9347257614136,COMPLETE
89,89,0.3907885492483703,2025-02-05 11:35:37.646413,2025-02-05 11:40:47.324921,0 days 00:05:09.678508,256.0,0.0006467807705913979,,309.10660004615784,COMPLETE
90,90,0.39372894636422434,2025-02-05 11:40:47.325155,2025-02-05 11:49:07.785472,0 days 00:08:20.460317,1024.0,0.0003252116659554969,,499.88935232162476,COMPLETE
91,91,0.38448421949836886,2025-02-05 11:49:07.785694,2025-02-05 12:01:20.059182,0 days 00:12:12.273488,64.0,0.0001008193287978619,,731.7026736736298,COMPLETE
92,92,0.3858110584113174,2025-02-05 12:01:20.059407,2025-02-05 12:12:49.755383,0 days 00:11:29.695976,64.0,0.00014839788548373845,,689.0942022800446,COMPLETE
93,93,0.38536981507423135,2025-02-05 12:12:49.755605,2025-02-05 12:30:21.679570,0 days 00:17:31.923965,64.0,0.0001028799824619793,,1051.3524241447449,COMPLETE
94,94,0.38477353785589746,2025-02-05 12:30:21.679798,2025-02-05 12:36:48.390237,0 days 00:06:26.710439,64.0,0.0001380807994572223,,386.1401455402374,COMPLETE
95,95,0.38597876372658035,2025-02-05 12:36:48.390467,2025-02-05 12:44:55.009261,0 days 00:08:06.618794,64.0,0.00010802605862823923,,486.04903531074524,COMPLETE
96,96,0.3856608561718938,2025-02-05 12:44:55.009488,2025-02-05 12:54:16.867199,0 days 00:09:21.857711,512.0,0.00010531571854782275,,561.2846970558167,COMPLETE
97,97,0.3833925753481114,2025-02-05 12:54:16.867432,2025-02-05 13:08:57.611479,0 days 00:14:40.744047,64.0,0.00013257614097610235,,880.173882484436,COMPLETE
98,98,0.3904894976150697,2025-02-05 13:08:57.611708,2025-02-05 13:17:52.987607,0 days 00:08:55.375899,64.0,0.000229695315049235,,534.7722940444946,COMPLETE
99,99,0.38589751757276164,2025-02-05 13:17:52.987839,2025-02-05 13:33:03.021875,0 days 00:15:10.034036,128.0,0.00015602664724100962,,909.4608180522919,COMPLETE
100,100,0.3869800694190542,2025-02-05 13:33:03.022108,2025-02-05 13:43:44.506532,0 days 00:10:41.484424,64.0,0.00014885916946850067,,640.9098632335663,COMPLETE
101,101,0.3826838456043496,2025-02-05 13:43:44.506760,2025-02-05 14:02:42.574783,0 days 00:18:58.068023,64.0,0.00010090268319399049,,1137.46409034729,COMPLETE
102,102,0.3865926286586688,2025-02-05 14:02:42.575008,2025-02-05 14:17:45.405724,0 days 00:15:02.830716,64.0,0.0001424304469742947,,902.2280125617981,COMPLETE
103,103,0.3850764440266028,2025-02-05 14:17:45.405951,2025-02-05 14:26:05.778086,0 days 00:08:20.372135,64.0,0.0001348657475320637,,499.76678371429443,COMPLETE
104,104,0.3866048026655872,2025-02-05 14:26:05.778318,2025-02-05 14:34:44.195627,0 days 00:08:38.417309,,0.00010262689454441925,,517.9013576507568,COMPLETE
105,105,0.3894687226967237,2025-02-05 14:34:44.195861,2025-02-05 14:40:29.857769,0 days 00:05:45.661908,64.0,0.00046550795170628576,,345.05995059013367,COMPLETE
106,106,0.3852246216874928,2025-02-05 14:40:29.857999,2025-02-05 14:59:04.349760,0 days 00:18:34.491761,64.0,0.00010396231719540764,,1113.923063993454,COMPLETE
107,107,0.38920372391572927,2025-02-05 14:59:04.349995,2025-02-05 15:07:07.819830,0 days 00:08:03.469835,256.0,0.00015288235526263956,,482.89800691604614,COMPLETE
108,108,0.38352542767988645,2025-02-05 15:07:07.820065,2025-02-05 15:19:20.758543,0 days 00:12:12.938478,64.0,0.00010041605163673915,,732.3694357872009,COMPLETE
109,109,0.38962118515516025,2025-02-05 15:19:20.758773,2025-02-05 15:26:19.000289,0 days 00:06:58.241516,,0.00014384889583657077,,417.75698471069336,COMPLETE
110,110,0.38832666020585255,2025-02-05 15:26:19.000521,2025-02-05 15:34:16.872213,0 days 00:07:57.871692,512.0,0.00015580917670258846,,477.2969810962677,COMPLETE
111,111,0.39004835285755046,2025-02-05 15:34:16.872448,2025-02-05 15:43:15.224853,0 days 00:08:58.352405,64.0,0.00010416503053461997,,537.7822711467743,COMPLETE
112,112,0.38451866190884915,2025-02-05 15:43:15.225094,2025-02-05 15:53:10.061681,0 days 00:09:54.836587,1024.0,0.0001016001946272174,,594.2633185386658,COMPLETE
113,113,0.3843167057361148,2025-02-05 15:53:10.061920,2025-02-05 16:02:48.447570,0 days 00:09:38.385650,64.0,0.00010357944624307909,,577.815603017807,COMPLETE
114,114,0.3838884250450556,2025-02-05 16:02:48.447800,2025-02-05 16:25:06.534673,0 days 00:22:18.086873,64.0,0.0001480374052759402,,1337.5172009468079,COMPLETE
115,115,0.38529685303499933,2025-02-05 16:25:06.534910,2025-02-05 16:32:53.016970,0 days 00:07:46.482060,128.0,0.00010918375338605443,,465.9120240211487,COMPLETE
116,116,0.38400185031283157,2025-02-05 16:32:53.017216,2025-02-05 16:44:09.666957,0 days 00:11:16.649741,64.0,0.00010139916576179048,,676.0808761119843,COMPLETE
117,117,0.3836116246212391,2025-02-05 16:44:09.667200,2025-02-05 16:56:02.116268,0 days 00:11:52.449068,64.0,0.00013656865939909134,,711.8445596694946,COMPLETE
118,118,0.3868688634286998,2025-02-05 16:56:02.116507,2025-02-05 17:04:40.710825,0 days 00:08:38.594318,64.0,0.00018825329962733077,,517.993157863617,COMPLETE
119,119,0.3871777540949466,2025-02-05 17:04:40.711062,2025-02-05 17:14:59.269467,0 days 00:10:18.558405,64.0,0.00015758760045080282,,617.9553821086884,COMPLETE
120,120,0.38405264071459716,2025-02-05 17:14:59.269708,2025-02-05 17:28:48.109149,0 days 00:13:48.839441,256.0,0.00014541214303351018,,828.2358450889587,COMPLETE
121,121,0.3858223047964458,2025-02-05 17:28:48.109382,2025-02-05 17:44:00.328948,0 days 00:15:12.219566,64.0,0.0001353684051550976,,911.6480138301849,COMPLETE
122,122,0.3858890212464303,2025-02-05 17:44:00.329198,2025-02-05 17:54:04.542953,0 days 00:10:04.213755,64.0,0.00010534101410236979,,603.6117165088654,COMPLETE
123,123,0.3854865297315951,2025-02-05 17:54:04.543200,2025-02-05 18:04:24.839386,0 days 00:10:20.296186,64.0,0.00014578903857686358,,619.6936452388763,COMPLETE
124,124,0.38716852204915114,2025-02-05 18:04:24.839623,2025-02-05 18:15:59.011388,0 days 00:11:34.171765,64.0,0.00013710645001738445,,693.599588394165,COMPLETE
125,125,0.38661574244762104,2025-02-05 18:15:59.011623,2025-02-05 18:27:11.367970,0 days 00:11:12.356347,256.0,0.00010155180861199377,,671.7516086101532,COMPLETE
126,126,0.3892265385803239,2025-02-05 18:27:11.368210,2025-02-05 18:33:14.907340,0 days 00:06:03.539130,64.0,0.000987666368917175,,362.93723583221436,COMPLETE
127,127,0.3876680448219701,2025-02-05 18:33:14.907573,2025-02-05 18:41:19.849540,0 days 00:08:04.941967,64.0,0.00010280707748328103,,484.3422055244446,COMPLETE
